NUM_POSTE,Years Present,Year Count,Total Rows,Missing_RR,Missing_TN,Missing_TX,Missing_TM
73011004,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",11,3830,0.0,0.0,0.0,0.003
73051001,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]",14,5113,0.0,0.0,0.0,0.009
73054001,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]",14,5113,0.0,0.0,0.0,0.001
73098003,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]",14,5113,0.0,0.0,0.0,0.0
73191005,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021]",12,4200,0.0,0.0,0.0,0.003
73255003,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]",14,5112,0.0,0.0,0.0,0.004
73261003,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]",14,5113,0.0,0.0,0.0,0.002
73329001,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]",14,5113,0.0,0.0,0.0,0.003
